Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
55965390,"The Bone Shard Emperor (The Drowning Empire, #2)",Andrea Stewart,"Stewart, Andrea",,"=""0356514994""","=""9780356514994""",0,4.11,Orbit,Hardcover,560,2021,2021,,2021/09/20,to-read,to-read (#860),to-read,,,,0,0
53205912,Winter's Orbit,Everina Maxwell,"Maxwell, Everina",,"=""1250758831""","=""9781250758835""",0,4.01,Tor Books,Hardcover,432,2021,2021,,2021/09/20,to-read,to-read (#859),to-read,,,,0,0
57313112,"The High Auction (Wisdom Revolution, #1)",Misba,"Misba, Misba",,"=""""","=""""",0,4.60,Nomad's Forge,Paperback,164,2021,2021,,2021/09/20,to-read,to-read (#858),to-read,,,,0,0
30238163,"Ace of Shades (The Shadow Game, #1)",Amanda Foody,"Foody, Amanda",,"=""1335692290""","=""9781335692290""",0,3.85,Harlequin Teen,Hardcover,411,2018,2018,,2021/09/20,to-read,to-read (#857),to-read,,,,0,0
36137560,"Kill the Queen (Crown of Shards, #1)",Jennifer Estep,"Estep, Jennifer",,"=""006279762X""","=""9780062797629""",0,4.03,Harper Voyager,ebook,480,2018,2018,,2021/09/20,to-read,to-read (#856),to-read,,,,0,0
12558285,"Splintered (Splintered, #1)",A.G. Howard,"Howard, A.G.",,"=""1419704281""","=""9781419704284""",0,3.91,Amulet Books,Hardcover,371,2013,2013,,2021/09/20,to-read,to-read (#855),to-read,,,,0,0
42771754,"Supernova (Renegades, #3)",Marissa Meyer,"Meyer, Marissa",,"=""1250078385""","=""9781250078384""",0,4.40,Feiwel & Friends,Hardcover,549,2019,2019,,2021/09/20,to-read,to-read (#854),to-read,,,,0,0
51182650,"Girl, Serpent, Thorn",Melissa Bashardoust,"Bashardoust, Melissa",,"=""1250196140""","=""9781250196149""",0,3.67,Flatiron Books,Hardcover,336,2020,2020,,2021/09/20,to-read,to-read (#853),to-read,,,,0,0
41088576,"Sapphire Flames (Hidden Legacy, #4)",Ilona Andrews,"Andrews, Ilona",,"=""0062878336""","=""9780062878335""",0,4.33,Avon,ebook,359,2019,2019,,2021/09/20,to-read,to-read (#852),to-read,,,,0,0
39897058,"The Fever King (Feverwake, #1)",Victoria  Lee,"Lee, Victoria",,"=""1542040175""","=""9781542040174""",0,3.89,Skyscape,Hardcover,375,2019,2019,,2021/09/20,to-read,to-read (#851),to-read,,,,0,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",0,4.25,Dell Publishing Company,Mass Market Paperback,850,2005,1991,,2021/09/20,to-read,to-read (#850),to-read,,,,0,0
55566545,"Payback's a Witch (The Witches of Thistle Grove, #1)",Lana Harper,"Harper, Lana",,"=""0593336062""","=""9780593336069""",0,3.66,Berkley,Paperback,352,2021,2021,,2021/09/20,to-read,to-read (#849),to-read,,,,0,0
55077709,The Beautiful Ones,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""1250785561""","=""9781250785565""",0,3.87,Tor Trade,Paperback,304,2021,2017,,2021/09/20,to-read,to-read (#848),to-read,,,,0,0
55922299,The Night She Disappeared,Lisa Jewell,"Jewell, Lisa",,"=""1982137363""","=""9781982137366""",0,4.14,Atria Books,Hardcover,416,2021,2021,,2021/09/20,to-read,to-read (#847),to-read,,,,0,0
51886547,"To Kill a Fae (The Dragon Portal, #1)",Jamie A. Waters,"Waters, Jamie A.",,"=""""","=""""",0,4.19,Hidden Realms Publishing,Kindle Edition,338,2019,2019,,2020/11/15,"romantic-fantasy, scribd-reads, dnf","romantic-fantasy (#39), scribd-reads (#15), dnf (#22)",dnf,,,,0,0
56845755,"Well Matched (Well Met, #3)",Jen DeLuca,"DeLuca, Jen",,"=""0593200446""","=""9780593200445""",0,3.86,Berkley,Paperback,336,2021,2021,,2021/09/19,to-read,to-read (#846),to-read,,,,0,0
52891880,"Blood Heir (Aurelia Ryder, #1; World of Kate Daniels, #13)",Ilona Andrews,"Andrews, Ilona",,"=""1641971584""","=""9781641971584""",0,4.46,NYLA,ebook,359,2021,2021,,2021/09/19,to-read,to-read (#845),to-read,,,,0,0
54017982,"Float Plan (Beck Sisters, #1)",Trish Doller,"Doller, Trish",,"=""1250799767""","=""9781250799760""",0,3.97,St. Martin's Griffin,Hardcover,272,2021,2021,,2021/09/19,to-read,to-read (#844),to-read,,,,0,0
55891833,"Defy the Night (Defy the Night, #1)",Brigid Kemmerer,"Kemmerer, Brigid",,"=""1547604662""","=""9781547604661""",0,4.17,Bloomsbury YA,Hardcover,496,2021,2021,,2021/09/19,to-read,to-read (#843),to-read,,,,0,0
53185340,Clash of Steel: A Treasure Island Remix (Remixed Classics),C.B. Lee,"Lee, C.B.",,"=""""","=""""",0,4.03,Feiwel and Friends,Kindle Edition,425,2021,2021,,2021/09/19,to-read,to-read (#842),to-read,,,,0,0
11476291,"His Dark Materials (His Dark Materials, #1-3)",Philip Pullman,"Pullman, Philip",Lucy Hughes-Hallett,"=""1841593427""","=""9781841593425""",0,4.28,Everyman's Library,Hardcover,1102,2011,2000,,2020/12/28,dnf,dnf (#21),dnf,,,,0,0
55824652,His & Hers,Alice Feeney,"Feeney, Alice","Richard Armitage, Stephanie Racine","=""""","=""9780008370961""",0,4.09,HQ,Audiobook,,2020,2020,,2021/03/15,"scribd-reads, thrillers, audiobook, dnf","scribd-reads (#11), thrillers (#51), audiobook (#6), dnf (#20)",dnf,,,,0,0
53062293,"Pawn (Fae Games, #1)",Karen  Lynch,"Lynch, Karen",,"=""""","=""""",4,4.52,Tempest Press,Kindle Edition,289,2020,2020,2021/09/15,2020/05/26,"scribd-reads, urban-fantasy","scribd-reads (#12), urban-fantasy (#36)",read,,,,1,0
39854437,"The Right Swipe (Modern Love, #1)",Alisha Rai,"Rai, Alisha","Summer Morton, Brian Pallino","=""0062877879""","=""9780062877871""",0,3.65,HarperAudio,Audiobook,11,2019,2019,,2021/09/13,"contemporary-romance, asian, audiobook, bipoc, bookclub-pick, scribd-reads, dnf","contemporary-romance (#187), asian (#60), audiobook (#5), bipoc (#70), bookclub-pick (#2), scribd-reads (#10), dnf (#19)",dnf,,,,0,0
51673807,"The Queen's Weapons (The Black Jewels, #11)",Anne Bishop,"Bishop, Anne",,"=""1984806653""","=""9781984806659""",0,4.36,Ace,Hardcover,530,2021,2021,,2021/09/13,to-read,to-read (#841),to-read,,,,0,0
58768246,"As Good As Dead (A Good Girl's Guide to Murder, #3)",Holly  Jackson,"Jackson, Holly","Kristin Atherton, Luke Poli, Claire Corbett, Jot Davies, Mariam Grace","=""""","=""""",5,4.21,Electric monkey,Audiobook,576,2021,2021,2021/09/13,2021/02/20,"audiobook, scribd-reads, thrillers, 2021-favorites","audiobook (#4), scribd-reads (#8), thrillers (#50), 2021-favorites (#35)",read,,,,1,0
49090423,"K-pop Confidential (K-pop Confidential, #1)",Stephan  Lee,"Lee, Stephan",,"=""1338639935""","=""9781338639933""",0,4.02,Point,Paperback,332,2020,2020,,2021/09/13,to-read,to-read (#840),to-read,,,,0,0
51085358,All Grown Up,Vi Keeland,"Keeland, Vi",,"=""""","=""""",3,4.16,Vi Keeland,Kindle Edition,339,2019,2019,2021/09/12,2021/09/11,"contemporary-romance, scribd-reads","contemporary-romance (#186), scribd-reads (#9)",read,,,,1,0
57771340,A Far Wilder Magic,Allison Saft,"Saft, Allison",,"=""1250623669""","=""9781250623669""",0,3.91,Wednesday Books,ebook,400,2022,2022,,2021/09/11,to-read,to-read (#839),to-read,,,,0,0
52836904,"It Happened One Autumn (Wallflowers, #2)",Lisa Kleypas,"Kleypas, Lisa",,"=""""","=""""",3,4.11,HarperCollins e-books,Kindle Edition,400,2019,2005,2021/08/04,2019/01/20,"historical-romance, books-i-own","historical-romance (#41), books-i-own (#75)",read,,,,2,0
58926617,The Heart Principle,Helen Hoang,"Hoang, Helen",,"=""""","=""""",5,3.98,Corvus,Kindle Edition,353,2021,2021,2021/09/09,2020/11/11,"books-i-own, 2021-favorites, asian, bipoc, contemporary-romance","books-i-own (#74), 2021-favorites (#6), asian (#2), bipoc (#46), contemporary-romance (#185)",read,,,,1,0
43897902,"The Bride Test (The Kiss Quotient, #2)",Helen Hoang,"Hoang, Helen",,"=""""","=""""",4,3.84,Corvus,Kindle Edition,336,2019,2019,2021/09/09,2020/08/01,"books-i-own, asian, bipoc, contemporary-romance","books-i-own (#73), asian (#1), bipoc (#17), contemporary-romance (#184)",read,,,,1,0
40577044,"The Sweetest Oblivion (Made, #1)",Danielle Lori,"Lori, Danielle",,"=""""","=""""",3,4.05,Danielle Lori,Kindle Edition,386,2018,2018,2021/08/31,2021/08/31,"kindle-unlimited, contemporary-romance","kindle-unlimited (#33), contemporary-romance (#182)",read,,,,1,0
57026408,"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,"Jackson, Holly","MacLeod Andrews, Donte Bonner, James Fouhey, Neil Hellegers, Cary Hite, Amy Landon, Raymond J. Lee, Keylor Leigh, Maggi-Meg Reed, Shezi Sardar, Bailey Carr","=""""","=""""",5,4.34,Listening Library,Audible Audio,,2021,2020,2021/08/18,2020/08/19,"audiobook, scribd-reads, 2021-favorites, thrillers","audiobook (#3), scribd-reads (#6), 2021-favorites (#5), thrillers (#49)",read,,,,1,0
32035791,Until It Fades,K.A. Tucker,"Tucker, K.A.",,"=""""","=""""",3,3.91,Atria Books,Kindle Edition,370,2017,2017,2021/08/16,2021/08/15,"scribd-reads, contemporary-romance","scribd-reads (#5), contemporary-romance (#180)",read,,,,1,0
58531921,The Spark,Vi Keeland,"Keeland, Vi",,"=""""","=""""",3,4.09,,Kindle Edition,300,2021,2021,2021/08/15,2021/08/15,"scribd-reads, contemporary-romance","scribd-reads (#3), contemporary-romance (#179)",read,,,,1,0
56597225,The Mary Shelley Club,Goldy Moldavsky,"Moldavsky, Goldy",,"=""""","=""""",4,3.92,Henry Holt and Co.,Kindle Edition,472,2021,2021,2021/08/12,2021/02/10,"scribd-reads, thrillers","scribd-reads (#2), thrillers (#48)",read,This was such a captivating thriller!!! I thoroughly enjoyed it.,,,1,0
57605091,All Rhodes Lead Here,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",5,4.33,,Kindle Edition,572,2021,2021,2021/08/10,2021/04/14,"kindle-unlimited, 2021-favorites, contemporary-romance","kindle-unlimited (#32), 2021-favorites (#10), contemporary-romance (#178)",read,,,,1,0
50882354,"The Gilded Cage (The Prison Healer, #2)",Lynette Noni,"Noni, Lynette",,"=""""","=""""",2,4.34,HMH Books for Young Readers ,Kindle Edition,448,2021,2021,2021/07/21,2021/06/25,"arcs, fantasy, romantic-fantasy","arcs (#10), fantasy (#38), romantic-fantasy (#38)",read,"Thank you to netgalley and the publisher for providing me with an earc in exchange for an honest review.<br/>After the ending of The Prison Healer I was excited to see how it goes in the sequel. But this story was quite disappointing. Kiva was a totally different character from what she was in the beginning. At times, I felt this story was dragging and this series could be ended as a duology. The main character was so dumb with no purpose other than to move along the story. Honestly she felt unnecessary to the story. And there were several instances where the abuse and emotional manipulation was brushed off as nothing. It could have been handled better. The writing is what turned me off. The use of modern language in this setting made the world and story less interesting. Overall this was such a bland book with unsurprising plot twists.",,,1,0
57090436,"The Prison Healer (The Prison Healer, #1)",Lynette Noni,"Noni, Lynette",,"=""""","=""""",3,4.25,Hodder & Stoughton,Kindle Edition,421,2021,2021,2021/07/20,2021/04/18,"books-i-own, fantasy, romantic-fantasy","books-i-own (#49), fantasy (#35), romantic-fantasy (#37)",read,Actual rating : 3.5⭐<br/>The last 20% of the book made me enjoy it so much more. I'm excited to see where this story goes in the sequel.,,,1,0
53422971,"These Hollow Vows (These Hollow Vows, #1)",Lexi Ryan,"Ryan, Lexi",,"=""""","=""""",2,4.02,HMH,Kindle Edition,448,2021,2021,2021/06/25,2021/01/18,"arcs, fantasy, romantic-fantasy","arcs (#9), fantasy (#33), romantic-fantasy (#35)",read,"I received this copy in exchange for my honest and unbiased review.<br/><br/>I'm so disappointed with how this story turned out. I am bummed as I found this story to be pretty generic and very predictable. The love triangle was lukewarm at best with a pretty dumb main character. Overall the writing was engaging but the plot was average. If you enjoy books like ACOTAR, you would like it.",,,1,0
55072663,One Last Stop,Casey McQuiston,"McQuiston, Casey",,"=""""","=""""",5,3.95,St. Martin's Griffin ,Kindle Edition,426,2021,2021,2021/06/24,2020/10/05,"books-i-own, 2021-favorites, contemporary-romance","books-i-own (#43), 2021-favorites (#13), contemporary-romance (#177)",read,,,,1,0
56502067,Ace of Spades,Faridah Àbíké-Íyímídé,"Àbíké-Íyímídé, Faridah",,"=""""","=""""",3,4.20,Usborne Publishing,Kindle Edition,480,2021,2021,2021/06/13,2021/02/07,"bipoc, thrillers","bipoc (#29), thrillers (#47)",read,,,,1,0
55993471,"Last Guard (Psy-Changeling Trinity, #5; Psy-Changeling, #20)",Nalini Singh,"Singh, Nalini",,"=""""","=""""",4,4.35,Berkley ,Kindle Edition,384,2021,2021,2021/05/26,2020/12/21,"arcs, asian, bipoc, paranormal-romance","arcs (#5), asian (#16), bipoc (#24), paranormal-romance (#49)",read,,,,1,0
43611796,"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,"Lauren, Christina",,"=""""","=""""",4,3.94,Piatkus,Kindle Edition,434,2019,2019,2021/05/15,2021/05/14,"books-i-own, contemporary-romance","books-i-own (#33), contemporary-romance (#176)",read,,,,1,0
38103866,The Broken Girls,Simone St. James,"James, Simone St.",,"=""""","=""""",4,4.07,Wildfire,Kindle Edition,338,2018,2018,2021/05/04,2020/10/05,horror,horror (#15),read,,,,1,0
55924835,"The ​Crown of Gilded Bones (Blood and Ash, #3)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",5,4.21,Blue Box Press,Kindle Edition,659,2021,2021,2021/04/21,2021/04/19,"books-i-own, fantasy, 2021-favorites, romantic-fantasy","books-i-own (#27), fantasy (#182), 2021-favorites (#23), romantic-fantasy (#34)",read,This was such a wild ride. It was full of action and spice right from the beginning. The world building in this one is brilliant and answered many of the burning questions but also raised several in turn. I am eager to read Nyktos story now. Can't wait!!!!,,,1,0
57176464,"The Spanish Love Deception (Spanish Love Deception, #1)",Elena  Armas,"Armas, Elena",,"=""""","=""""",3,3.87,Atria Books,Kindle Edition,484,2021,2021,2021/04/01,2021/02/23,"kindle-unlimited, contemporary-romance","kindle-unlimited (#31), contemporary-romance (#173)",read,,,,1,0
21840310,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""0857522310""","=""9780857522313""",3,3.96,Doubleday,Hardcover,316,2015,2015,2021/03/31,2021/03/31,"books-i-own, thrillers","books-i-own (#26), thrillers (#44)",read,,,,1,0
56095804,The Ghostwriter,A.R. Torre,"Torre, A.R.",,"=""""","=""""",4,4.23,DCA,Kindle Edition,318,2020,2017,2021/03/30,2021/03/30,"kindle-unlimited, contemporary-romance","kindle-unlimited (#30), contemporary-romance (#172)",read,,,,1,0
54503938,"The Night Swim (Rachel Krall, #1)",Megan Goldin,"Goldin, Megan",,"=""""","=""""",5,4.05,Mirror Books,Kindle Edition,353,2020,2020,2021/03/30,2021/03/29,"kindle-unlimited, 2021-favorites, thrillers","kindle-unlimited (#29), 2021-favorites (#24), thrillers (#43)",read,,,,1,0
12446825,"Feversong (Fever, #9)",Karen Marie Moning,"Moning, Karen Marie",,"=""""","=""""",4,4.39,Delacorte Press,Kindle Edition,512,2017,2017,2021/02/24,2021/02/24,urban-fantasy,urban-fantasy (#35),read,,,,1,0
24676780,"Feverborn (Fever, #8)",Karen Marie Moning,"Moning, Karen Marie",,"=""""","=""""",4,4.23,Delacorte Press,Kindle Edition,507,2016,2016,2021/02/24,2021/02/23,urban-fantasy,urban-fantasy (#34),read,,,,1,0
18891496,"Burned (Fever, #7)",Karen Marie Moning,"Moning, Karen Marie",,"=""""","=""""",4,4.17,Delacorte Press,Kindle Edition,380,2015,2015,2021/02/23,2021/02/22,urban-fantasy,urban-fantasy (#33),read,,,,1,0
48760923,"Queen Move (All the King's Men, #3)",Kennedy Ryan,"Ryan, Kennedy",,"=""""","=""""",3,4.16,Blue Box Press,Kindle Edition,300,2020,2020,2021/02/04,2021/02/01,"bipoc, contemporary-romance","bipoc (#15), contemporary-romance (#170)",read,Loved the writing style and the romance aspect. I especially enjoyed the childhood memories. Overall it was a predictable story with likeable main characters. Will be looking forward to read other books by this author.,,,1,0
56692458,The Invitation,Vi Keeland,"Keeland, Vi",Jessica  Royer-Ocken,"=""""","=""""",4,4.21,,Kindle Edition,396,2021,2021,2021/01/30,2021/01/30,contemporary-romance,contemporary-romance (#169),read,,,,1,0
84053,The Other Side of Midnight,Sidney Sheldon,"Sheldon, Sidney",,"=""0006179312""","=""9780006179313""",4,3.95,Warner Books,Paperback,598,1990,1973,2021/01/27,2021/01/26,"books-i-own, thrillers","books-i-own (#22), thrillers (#39)",read,,,,1,0
50623869,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,"=""0765387581""","=""9780765387585""",3,4.20,Tor Books,ebook,502,2020,2020,2021/01/29,2021/01/28,paranormal-romance,paranormal-romance (#48),read,,,,1,0
6361415,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,"Harris, Charlaine",,"=""0575089369""","=""9780575089365""",3,3.97,Gollancz,Paperback,326,2009,2001,2021/01/12,2020/11/27,"books-i-own, paranormal-romance","books-i-own (#19), paranormal-romance (#47)",read,"Rating - 3.5⭐<br/>Okay, honestly I expected this book to be very bad based on the reviews I've seen. This was an enjoyable story with a dry humor and a realistic MC. It is nothing unique but it was an entertaining read. Only factor missing was the emotional connect with the characters. Would recommend it if you are looking for a quick and fun read.",,,1,0
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",4,4.24,,Kindle Edition,428,2016,2016,2021/01/07,2021/01/06,"kindle-unlimited, contemporary-romance","kindle-unlimited (#27), contemporary-romance (#167)",read,,,,1,0
42883009,Luna and the Lie,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",3,4.09,,ebook,580,2018,2018,2021/01/06,2021/01/03,"kindle-unlimited, contemporary-romance","kindle-unlimited (#26), contemporary-romance (#166)",read,,,,1,0
20613920,Under Locke,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",4,3.94,,Kindle Edition,497,2014,2014,2021/01/05,2021/01/03,"kindle-unlimited, contemporary-romance","kindle-unlimited (#25), contemporary-romance (#165)",read,,,,1,0
33288638,Wait for It,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",5,4.30,Amazon Digital Services LLC,Kindle Edition,418,2016,2016,2021/01/04,2020/12/31,"kindle-unlimited, 2021-favorites, contemporary-romance","kindle-unlimited (#24), 2021-favorites (#33), contemporary-romance (#163)",read,,,,1,0
35404657,Dear Aaron,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",3,3.93,,Kindle Edition,500,2017,2017,2021/01/04,2021/01/03,"kindle-unlimited, contemporary-romance","kindle-unlimited (#23), contemporary-romance (#162)",read,,,,1,0
54781547,"Exodus (The Ravenhood Duet, #2)",Kate  Stewart,"Stewart, Kate",,"=""""","=""""",3,4.43,KLS PRESS LLC,Kindle Edition,452,2020,2020,2021/01/03,2021/01/02,"kindle-unlimited, contemporary-romance","kindle-unlimited (#22), contemporary-romance (#161)",read,,,,1,0
54735996,"Flock (The Ravenhood, #1)",Kate  Stewart,"Stewart, Kate",,"=""""","=""""",4,4.15,,Kindle Edition,366,2020,2020,2021/01/02,2021/01/02,"kindle-unlimited, contemporary-romance","kindle-unlimited (#21), contemporary-romance (#160)",read,,,,1,0
55818653,Fables & Other Lies,Claire Contreras,"Contreras, Claire",,"=""""","=""""",3,3.69,The Wicked Pen,Kindle Edition,224,2020,2020,2020/12/20,2020/12/20,"kindle-unlimited, romantic-suspense","kindle-unlimited (#18), romantic-suspense (#79)",read,,,,1,0
46018805,Echoes of Time (Surviving Time #3),Calia Read,"Read, Calia",,"=""""","=""""",4,4.07,,Kindle Edition,403,2019,2019,2020/12/16,2020/12/15,"historical-romance, kindle-unlimited","historical-romance (#105), kindle-unlimited (#34)",read,,,,1,0
45882651,"The Reigning and the Rule (Surviving Time, #2)",Calia Read,"Read, Calia",,"=""""","=""""",4,4.19,,Kindle Edition,479,2018,2018,2020/12/15,2020/12/14,"kindle-unlimited, historical-romance","kindle-unlimited (#14), historical-romance (#104)",read,,,,2,0
